danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,,duration_ms,explicit,popularity,track_name,track_artist,track_id
17.6,5.00E+01,1,-27.914,0,0.0791,0.204,0.923,30.8,1.00E-05,99.82,125.714,125.714,FALSE,0,Wave of the Deep,Winds and Oceans,5BHCXOqEeVl4ur30XFBmeB
59.1,3.11E+01,9,-9.632,1,0.0246,0.763,8.00E-06,29.6,0.272,99.848,176.907,176.907,FALSE,0,Silent Night,Steve Chavez,7zMZJEvZnyi4HDqcXyvzD3
55.6,3.23E+01,6,-16.576,0,0.301,0.0194,3.74E-05,11.6,0.221,99.897,160.392,160.392,TRUE,0,Ready,BOM,6151QDVcavcaS6HnG5v3zP
30.1,6.22E+01,9,-5.823,1,0.033,8.83E-06,0.893,12.4,0.303,99.91,252.578,252.578,FALSE,0,Reflection - Disney Super Guitar,Ron Bumblefoot Thal,5owuNWOOBtkyZ04DKl7VtN
18.1,1.57E+01,6,-18.839,1,0.0464,0.876,0.923,25.7,0.032,99.917,90.962,90.962,FALSE,0,Interactivity,Jarryd Elias,5dHnoR8f2FLWmf2KWsPGZA
58,5.21E+01,11,-15.39,0,0.152,0.451,0,19.3,0.365,99.929,193.142,193.142,FALSE,0,Born again,Chaotic,7dkuwvcJXTvyyM43hNPEIL
70.7,3.95E+01,7,-14.918,0,0.105,0.385,0,10.5,0.262,99.93,103.344,103.344,TRUE,2,Nobody Else,Dara5hunnid,1gtTXw7k3Im328VRRu2Uxo
77.6,6.16E+01,7,-13.074,1,0.309,0.359,0,9.61,0.419,99.936,178.286,178.286,TRUE,0,Meech & Terry,BOM,5hSLqnNfsGGEbNRYTp4sFu
38.5,9.26E+00,2,-23.392,0,0.0419,0.992,0.918,10.4,0.175,99.936,686.52,686.52,FALSE,0,"Rondo in A Minor, K. 511",Alfred Brendel,7sYaJR0jAvX0HdhpwCskhT
44.7,8.13E+01,11,-3.674,0,0.142,0.576,0,7.83,0.658,99.95,255.048,255.048,FALSE,0,Na Lo'o Shanu Shillu,Poder del Tigre y Su Musical,4HY6U13nPszEQg9BjQbURv
74,7.99E+01,4,-7.768,0,0.0742,0.739,0.588,8.76,0.982,99.953,148.062,148.062,FALSE,0,Coconut Drinks For Two,Sensawunda,549HToyIntOXHuhxe25kBW
79.7,9.16E+01,1,-1.165,1,0.329,0.0209,3.10E-05,14.9,0.519,99.956,154.619,154.619,TRUE,5,"Freestyle, Pt. 2",Dino BTW,5bpzbdpep7bohvvvMIk5Zu
63.8,3.06E+01,9,-12.983,1,0.347,0.873,2.89E-05,10.9,0.175,99.956,130.847,130.847,TRUE,0,D.E.G.A,LuvSmokeyy,04D8Z76nsSbNad89Dhi3Fv
48.9,9.30E+01,1,-2.558,1,0.0824,1.55E-05,0.887,8.04,0.382,99.963,285.62,285.62,FALSE,0,Unhinged Atrocities,Yotuma,6ODCCmr09x84umF4D3QNPe
51.6,8.30E+01,9,-7.932,0,0.136,0.233,3.51E-06,11.9,0.795,99.971,221.947,221.947,FALSE,0,Ska de la tierra,Bebe,3bGvqG9o88CrEv8bxhnvYc
86.6,3.15E+01,6,-13.865,1,0.089,0.734,0.992,7.56,0.876,99.973,198.573,198.573,FALSE,0,Hark The Herald Angels Sing,Christmas 2018,2GnVpnNHu3lktoPmqXNl8O
63.3,7.02E+01,1,-12.136,1,0.049,6.34E-05,0.000178,34.7,0.297,99.973,129.411,129.411,TRUE,0,Gone in 60 Seconds,tUnE kOrLiOn,1ViKS4KeJXWl8oe0HfxMsa
74.8,8.23E+01,10,-3.677,0,0.169,0.403,0,27.9,0.701,99.977,217.2,217.2,FALSE,0,Hips Don't Lie,Burning Gold,6JYTO3fcyldQsRce3xAUKO
72.1,6.59E+01,4,-9.314,0,0.148,0.00779,0.0046,34.1,0.471,99.978,231.6,231.6,FALSE,5,Jewels and Gems,Two Fingers,0BlbnKuHff3JSyyJhkIuom
79.2,7.28E+01,8,-7.263,0,0.0626,0.131,0,10.2,0.833,99.978,176.68,176.68,FALSE,0,Mi Gorda,Control,1edvHZJQjlGz1mfHmrfbPQ
53.7,8.80E+01,5,-4.889,1,0.0458,0.000886,7.96E-05,24.1,0.687,99.985,126.515,126.515,FALSE,2,Grace,Constructicon,3Xvc9T24oq1S6ADqBH2dd2
73.8,3.10E+00,4,-24.11,0,0.0459,0.959,0.946,9.57,0.422,99.987,210.997,210.997,FALSE,1,Sleepyhead,Bedtime Instrumental Piano Music Academy,6KWqT2RrKrhkWjJxC75BEo
55.6,5.47E+01,10,-8.162,0,0.0292,0.0708,0.404,7.52,0.324,99.989,196.125,196.125,FALSE,0,Haunted Dreams,Sound Frames,0xlvoOQ9HjihZA0sck78UL
69.6,4.93E+01,4,-9.452,0,0.0302,0.0412,0.916,9.69,0.728,99.99,176,176,FALSE,0,Broken Pieces,Sound Frames,0FaELvluWS2KMjBbDUwKLC
76.9,5.45E+01,1,-10.132,1,0.0982,0.122,0,13.4,0.423,99.99,163.467,163.467,TRUE,1,Shots of 42,Mars & Zay,6zNQXB1uefshcMQJsE8lTm
73.5,4.05E+01,8,-14.106,1,0.0488,0.975,0.804,11.3,0.579,99.992,117.643,117.643,FALSE,0,Maybe Again Never,Marcus Randolph May,6lELvsWzqh5ZzEnZ5O8Oj0
73.8,2.66E+01,2,-14.069,1,0.0886,0.0552,0.000553,10.7,0.161,99.992,108.513,108.513,TRUE,5,Tapp In,WOK BANZ,3yqEyYlby4R9V50Nx97kiQ
82.1,6.77E+01,0,-5.107,1,0.0417,0.0281,3.10E-06,13.9,0.117,99.993,195.675,195.675,TRUE,0,Litty In Da Bitty,King Tut (Turn Up Tony),4lu8pJppbyOXnxqmxCq7Dn
79.3,6.66E+01,0,-10.818,1,0.088,0.0694,3.77E-06,26.4,0.345,99.993,139.285,139.285,TRUE,0,Gang Still,BOM,1U0Oqbe5LssLsUoha42zCa
77.1,8.10E+01,11,-8.437,1,0.358,0.0221,0,7.45,0.172,99.997,110.576,110.576,TRUE,0,Like That,WOK BANZ,71btW8gAvxStBfg6aunpBW
70.8,7.76E+01,4,-7.955,0,0.056,0.761,0,33.1,0.694,100,106.919,106.919,TRUE,8,KF SpaceShip,Lilgrouch,5t6T83qZMUT1csxYcSMpW4
73.4,6.80E+01,6,-10.965,1,0.274,0.13,0,26.5,0.508,100.006,117.29,117.29,TRUE,0,All Niggas Do,BOM,0yZK5ZXNoMBu3aGWCjOAII
84.3,6.81E+01,8,-7.063,1,0.0532,0.00188,1.93E-06,9.14,0.803,100.007,192,192,TRUE,0,ATENCIÓN,King Robey,1V8uzuZnpgJOtKCvKnkFzS
56.8,3.39E+00,7,-20.177,1,0.0496,0.304,0.925,10.2,0.0564,100.008,92.148,92.148,FALSE,1,Big Hand,Marcus Randolph May,5vVLP8VNofD8nGznRerblE
73.9,7.90E+00,7,-16.769,0,0.0411,0.985,0.854,13.5,0.113,100.008,101.761,101.761,FALSE,1,What Things Know,Marcus Randolph May,2KKKnXv8rg3XNFrhzEKWAK
76.5,3.44E+01,11,-14.331,0,0.0494,0.947,0.848,9.88,0.467,100.011,102.362,102.362,FALSE,1,As If To Continue,Marcus Randolph May,0emjArG35e7jpBgkjcMPY1
58.5,3.19E+01,0,-9.122,1,0.0458,0.781,0.854,11.3,0.185,100.013,168.385,168.385,FALSE,0,搅和搅和,晴屿,1yPelLODXyjGIuOqcd06yF
73.6,6.24E+01,2,-11,1,0.16,0.00452,0,10,0.382,100.018,149.187,149.187,TRUE,0,shake sum,Tokyo Shamir,3xkU7sBLbuSUCM6DnQAqF0
78.4,7.44E+01,9,-4.308,1,0.118,0.00824,0,12.5,0.237,100.019,168.047,168.047,TRUE,0,We the Ones,J-Hustle,3OOgwna5wNSrj2xqQMbVxX
43.1,7.64E-01,9,-30.18,1,0.0391,0.941,0.944,12.4,0.0396,100.02,146,146,FALSE,0,Harmony in Motion,Meditative Zen,2DWI8BaJdonboYR3klSJmH
83.1,2.53E+01,7,-16.659,0,0.471,0.242,0,6.03,0.121,100.02,191.06,191.06,TRUE,0,Plain Jugg,WOK BANZ,1pvCAwjseUVecPZKYZWNAX
88.3,3.45E+01,9,-19.805,0,0.134,0.0119,0.931,49.7,0.832,100.021,109.32,109.32,FALSE,0,Disco house,Jackley Sky,34L11vECRo65POBLxCAe6o
59,2.01E+01,0,-13.503,1,0.0297,0.894,0.648,10.5,0.0734,100.022,143.829,143.829,FALSE,1,The Lobby,Paris Street,2yulq9wXcTExUvzP6qv7O8
76.5,6.74E+01,1,-6.598,1,0.0662,0.162,0,29.2,0.783,100.032,117.473,117.473,FALSE,0,Birthday Song,RasCity,08bjQXytonkKZukABo9rnQ
82.6,2.77E+01,1,-15.798,1,0.561,0.526,0,10.8,0.382,100.034,85.264,85.264,TRUE,0,can't lose you,JpThaRuler,4GbVlYCb8Dxg9pIrndwp9h
80.3,5.93E+01,1,-11.446,0,0.262,0.437,0,18.6,0.706,100.037,216.685,216.685,TRUE,0,Freeze,Plap Fieldz,4BwIGPSyhCv1rSkR65SM9Q
76.4,5.20E+01,11,-10.926,1,0.212,0.138,0,11.4,0.444,100.038,164.023,164.023,TRUE,0,Beggin' me to Drop,BOM,3cDLfMjCe1uZeyMdnCGh5d
78.5,8.01E+01,5,-4.054,1,0.0603,0.183,0,12.8,0.845,100.039,173.152,173.152,FALSE,0,Mi Carro Coco,Grupo Imposible de Raunel Lopez,3MmidmQUFZMtpUM6vtoAJg
81.4,4.07E+01,2,-13.015,1,0.0892,0.0323,0.000124,10.7,0.179,100.04,105.662,105.662,TRUE,1,Rewind,Dara5hunnid,6ZCEdJ3j6h7IYM9T6NnRME
87.7,5.15E+01,1,-7.882,0,0.0542,0.162,2.39E-05,7.57,0.649,100.043,266.267,266.267,FALSE,0,Reina De La Calle,Orishas,6pYYA6z2If9DS1DH5Ajevr
91.7,7.24E+01,1,-6.592,1,0.0701,0.0404,0,15.4,0.712,100.044,179.258,179.258,TRUE,0,Andrew Tut,King Tut (Turn Up Tony),2RDIdoAffgdKszvIr3INs3
58.7,2.44E+01,7,-11.733,1,0.0269,0.115,0.00469,10.1,0.245,100.045,296.213,296.213,FALSE,0,Haunt You Down,The Floating Men,2Le1rLUXnATILo5QJHvvO9
78.1,6.45E+01,0,-4.572,1,0.0313,0.168,0,33.7,0.224,100.048,250.368,250.368,TRUE,0,Take It Up One Time,Stunna Bam,1W1BYP9Fs6H2hBXfqUJMHl
75.4,6.15E+01,3,-11.577,0,0.123,0.206,0,10.3,0.48,100.052,115.5,115.5,TRUE,5,A54L,Dara5hunnid,2hmau1yqF09PcynW9NEOdT
66,7.57E+01,1,-9.734,1,0.385,0.143,0,37.6,0.544,100.058,147.853,147.853,TRUE,0,Ghetto Ass Nigga,AntVerson,2Ghtur7HVLejzsGNLPHZIW
80.2,8.28E+01,2,-5.729,1,0.242,0.0125,8.85E-06,13.1,0.305,100.061,153.786,153.786,TRUE,1,Quest (intro),G-9lock19,2dpNAQ7SmipgLCyblEt587
81.2,4.48E+01,9,-12.781,1,0.366,0.0215,0,28.8,0.539,100.064,134.504,134.504,TRUE,0,Men In Black,Lul DreDay,2gKcIKxigAPhBRCPq5G5fV
58.6,1.87E+01,1,-18.109,1,0.0557,0.897,0.905,11.7,0.136,100.074,106.541,106.541,FALSE,1,Moving Past Still,Marcus Randolph May,08LcOOkTqldFMJfDHpslyT
74.5,1.07E+01,1,-15.63,1,0.0385,0.919,0.932,11,0.193,100.077,98.287,98.287,FALSE,1,Moving Right Along,Marcus Randolph May,0i0Vxm0yTjYLZyG61TJyFy
57.3,5.45E+00,7,-25.281,1,0.0514,0.363,0.926,12,0.0391,100.078,95.152,95.152,FALSE,1,Little Hand,Marcus Randolph May,6o9n355iKyctjc4RQPqNvN
55.1,4.44E+01,7,-7.219,1,0.0286,0.328,0.000375,9.85,0.269,100.098,406.093,406.093,FALSE,0,Trigger Finger,Alan Whitney,4ZKQPtlH3NphgqksVsi1l0
70.4,5.31E+01,5,-7.795,1,0.0453,0.509,3.48E-05,32.9,0.675,100.116,213.995,213.995,FALSE,2,Y Por Esa Calle Vive,Los Baron De Apodaca,1FphUKoCUnQWnCvnYSMTgR
80.9,4.91E+01,1,-7.5,1,0.291,0.471,0,7.24,0.217,100.123,156.238,156.238,TRUE,0,Gucci,WOK BANZ,0gTvSxzhgxEoqQpjzrEvb0
73.1,3.14E+01,8,-15.444,1,0.405,0.515,0,32.2,0.39,100.137,157.024,157.024,TRUE,0,Mardi Gras,42oH,3QQLStSVtw4YQsouH5WGMq
78.1,7.81E+01,2,-7.494,1,0.0247,0.0413,2.55E-05,4.61,0.563,100.144,228.88,228.88,FALSE,0,Adiós Y Buena Suerte,Grupo Modelo,42I2J2W4IkjeuDWe6czkdJ
24.2,9.62E+01,3,-3.557,1,0.0751,7.87E-06,0,20,0.624,100.148,47.867,47.867,FALSE,0,In These Stark Halls,Achilles,7soakZnwAKXw1CEAouHHek
48.6,6.00E+01,1,-10.019,1,0.411,0.2,0,10.7,0.146,100.171,144.126,144.126,TRUE,0,Fire,MT Kbandz,2Cdgi1fCLs4dUIep4Oqgb2
78.2,6.88E+01,10,-12.589,0,0.063,0.23,0,4.68,0.863,100.181,205.507,205.507,FALSE,0,Duende,Pilar Montenegro,4q6NgIp990y9F96lAGWDsq
93.4,8.02E+01,7,-3.349,1,0.33,0.107,2.18E-05,10.1,0.687,100.202,142.576,142.576,TRUE,5,"Freestyle, Pt. 1",Dino BTW,74aSPI6OXNsdtrkhEJAR2p
60.8,2.69E+00,6,-16.415,0,0.0655,0.494,0.881,8.98,0.207,100.202,122.45,122.45,FALSE,0,Crashing,Marcus Randolph May,2VqxBRfglDZ8D9N3zqg4ha
38.8,2.49E+01,8,-13.598,1,0.109,0.845,0.00549,13.2,0.195,100.209,143.923,143.923,FALSE,1,Great Souls,Paris Street,1tVqQm4w7Oo6V47r6BvEve
70,8.19E+01,1,-6.654,0,0.234,0.0357,0,37,0.611,100.249,227.533,227.533,FALSE,8,"Whuteva - 12"" Version",Remy Ma,3G71FaCOXBQ2dpBxkUwk2a
58.9,8.01E+01,1,-8.467,1,0.155,0.0106,2.00E-05,24.8,0.562,100.307,142,142,TRUE,0,Rack Show,BM Riqq,6jPnwYlEMwRIL7dfmziqzK
59.5,3.60E+01,3,-6.519,1,0.0265,0.174,0,9.31,0.339,100.309,221.44,221.44,FALSE,0,La Carta de Iraq,Gilberto Perez,4wqh1rZg2ktT9C6d1qoSXd
48.1,1.80E+01,5,-16.02,1,0.0393,0.389,0,11.6,0.298,100.394,202.827,202.827,FALSE,3,Flower,Bobby Hebb,0J36IYdKI2Qam4ajS7Wbf0
79.8,7.65E+01,1,-6.764,1,0.0437,0.333,4.92E-06,18.4,0.963,100.438,255.093,255.093,FALSE,0,La Agarro Bajando,Gilberto Santa Rosa,4192GEF8C0xNtrat3fm5gQ
34.6,2.10E+01,9,-19.743,0,0.0397,0.991,0.897,8.1,0.661,100.504,184.413,184.413,FALSE,0,"Sonata No. 8 in A Minor, K. 310 / Presto",Alfred Brendel,0C2IKahhw10OfVsb1QJbhG
66.1,5.91E+01,4,-10.763,0,0.0458,0.000579,0.000203,16.1,0.215,100.51,154.141,154.141,TRUE,8,Party Ona Lows,Tanapee,2OocgR7bg4DZjLFUgtq3Sc
15.4,9.58E+01,2,-4.201,0,0.132,9.43E-05,0.771,85.7,0.168,100.549,353.222,353.222,FALSE,2,Touch Like Angel Of Death - Live In Japan,Children Of Bodom,4nYdXv9OVzG51rBmlKZPK8
56.4,3.65E+01,7,-12.264,1,0.181,0.752,0.000151,14.8,0.596,100.649,234,234,FALSE,0,Slick Crown Vic,John Hammond Jr.,6BsBpaBsDEv82tXjkGwL3f
65.5,6.80E+01,9,-5.907,1,0.149,0.445,0,9.29,0.842,100.692,265.653,265.653,FALSE,1,Mi Ahijado,Diomedes Diaz,7aI6zp9ixbjlI1pAowUWje
36.3,9.47E+01,11,-8.118,1,0.0513,0.00263,0.000588,14.3,0.534,100.695,132.373,132.373,FALSE,0,Rencor Al Rencor,Golpe Justo,1jK7HEiEYW82oFyIKFk0x0
63.6,3.06E+01,8,-14.235,1,0.0361,0.602,7.68E-06,10.4,0.441,100.714,343.24,343.24,FALSE,1,Be Careful,The Lumzy Sisters,2DLBuH1bvVpa1j13vZTk5V
94.2,6.64E+01,9,-2.815,0,0.229,0.0182,0,8.33,0.819,100.779,230.107,230.107,TRUE,0,Party in the House,Mellow Man Ace,4DzFCBycGBNHjVh37N6g59
39.5,2.89E+01,4,-10.497,1,0.0289,0.34,0,27.5,0.425,100.784,41.842,41.842,FALSE,0,Satisfied With Jesus,Dr. Charles G. Hayes,5c88tDXgYoGml81DAFCn4f
45.7,8.72E+00,2,-32.779,1,0.134,0.793,2.85E-05,25.5,0.535,100.875,244.874,244.874,FALSE,0,speake lowe 3 - Garbage Version,.godclap,4zy4HnPKjLC8rkFXonhkFC
72.4,2.04E+00,2,-20.748,0,0.0757,0.968,0.393,10.8,0.53,100.886,75.158,75.158,FALSE,1,Ba Ba Black Sheep,Classical Lullabies TaTaTa,5FdhtVvNSFMxDMwJn4eKoo
52.2,4.57E+01,9,-12.347,1,0.0332,0.348,0,6.95,0.627,100.902,227.12,227.12,FALSE,0,S.S. Soul - Part II,Bobby Hebb,5m8tuR7SZ9jI2Mp7FDQ6Uy
88.6,4.59E+01,8,-13.46,1,0.292,0.183,0,11.8,0.676,100.918,138,138,TRUE,7,Repo,MWGH,76HvuWWNyHVl1WPtPfUany
25.9,5.90E+01,7,-12.019,1,0.031,0.0405,8.26E-06,82.4,0.159,100.931,86.093,86.093,FALSE,0,Intro - Live in Japan,Children Of Bodom,5Mw4ozkGbQJUfwGut11zSS
49.2,3.78E+01,7,-10.812,1,0.0278,0.93,0.157,14.3,0.376,100.944,215.853,215.853,FALSE,1,Will the Circle Be Unbroken? (with Hovie Lister),The Statesmen Quartet,3oRI38puZx129TvttS81w5
83.5,7.74E+01,1,-4.676,1,0.297,0.296,0,7.81,0.446,100.993,172.129,172.129,TRUE,8,They Know,Coley Ru,6lo5B7OkJRJmY0gI61qjOi
72.7,6.24E+01,7,-7.238,1,0.193,0.0232,0,14.1,0.22,100.997,143.856,143.856,TRUE,0,Shit Talking,AntVerson,3ArHAUiTq1Vd92ul8E2025
75.4,3.84E+01,9,-14.045,1,0.0544,0.797,0.848,13.4,0.89,101.011,160.801,160.801,FALSE,0,Good King Wenceslas,Christmas 2018,24jLajsFlfEG3uE31TFfek
72.6,8.32E+01,2,-7.425,1,0.0394,0.0552,0.0124,18.2,0.893,101.029,225.334,225.334,FALSE,0,Move,Coral Thief,6NcMDaWyEzU5iY6vKGWNGT
69.6,5.70E+01,2,-11.128,1,0.0968,0.0453,0,19.5,0.525,101.032,147.097,147.097,TRUE,1,Cartier,Mars & Zay,4O1k4SE9Il3fsM6wCLl1bP
61.2,9.10E+01,5,-2.842,1,0.0769,0.000989,5.30E-06,3.6,0.701,101.037,211,211,FALSE,1,This Disaster,Flight 409,1Dd5K1BeTtDljUaFRT5Z6R
73.2,5.04E+01,1,-8.312,1,0.341,0.0302,0,11.1,0.144,101.042,232.04,232.04,TRUE,1,Zones,XanMan,1h8JOfCw9UFPDAHlndzqMT
78.5,7.63E+01,11,-4.905,0,0.0641,0.597,0,9.54,0.818,101.073,220.125,220.125,FALSE,2,Nallo Nelo Nduvi'i,Poder del Tigre y Su Musical,4Vrs8NhroMQqALnuipPWkZ
34.4,6.54E+01,9,-32.787,0,0.0543,0.529,0.956,92.5,0.0256,101.141,164.926,164.926,FALSE,0,Garden Rains,Sonido Del Bosque y Naturaleza,1pZgwzF1UfssnPu3IXkUeA
43.5,4.42E+01,3,-11.269,1,0.0375,0.881,6.73E-06,70.3,0.624,101.168,201.104,201.104,FALSE,1,Chelsea You're Alright (Live),Adam Ezra Group,5P6JfyVTtx90Sa3Byioc1v
50.3,4.35E+01,10,-12.784,0,0.042,0.595,2.36E-06,10.1,0.914,101.197,173.04,173.04,FALSE,1,Stompin' At The Savoy,Clifford Brown,6Zp2nUHYsTakS8YwN6yrIu
56.2,3.89E+01,5,-7.083,0,0.0351,0.678,0.000184,14.3,0.183,101.209,184,184,FALSE,0,Top of the Stairs,Sound Frames,0xXnhThZsJa5S40lnmBblZ
61.5,1.55E+00,7,-24.833,1,0.126,0.995,0.97,6.91,0.29,101.224,202.21,202.21,FALSE,0,Call to the Wild,Piano Mood,20lYRnWsqEn1QqqPxYuHdJ
60.7,4.01E+01,1,-10.614,1,0.26,0.0725,0.114,12.4,0.308,101.226,130.116,130.116,TRUE,0,Stand Onnat,Lil Boodha,1qiqD7iFezFjnSf4wjBLAI
50.9,5.35E+01,8,-5.579,1,0.0258,0.348,0.00458,7.97,0.556,101.228,180.334,180.334,FALSE,0,Believe Me,P.T. Elle,7LIE1C4KMTzmyOSfFa8TLA
63.8,5.57E+01,2,-9.27,1,0.0361,0.83,0.0536,26,0.465,101.244,238.133,238.133,FALSE,1,My Mind Is Ramblin',John Hammond Jr.,57DnQ6g03Piq0lLcN4QE1a
31.6,8.88E+01,9,-5.857,1,0.0859,0.00284,0.00149,15,0.625,101.39,120.92,120.92,TRUE,2,Saturday Night,Cheeseburger,2ewUwmMtmfVXSXIPCavHrb
87.6,1.44E+01,6,-16.211,1,0.491,0.561,0,12.5,0.569,101.46,114.155,114.155,TRUE,2,Double Up,LMG JMoe,2h5UDfSqJFLQvWq9T26RG6
26.3,8.04E+01,3,-4.988,1,0.0861,0.0524,0.000203,94.4,0.311,101.473,375.102,375.102,FALSE,5,Stand Up - Live,SOTO,2o4xQ0Vedi0rUzJBOJU2pq
47.1,9.68E+01,11,-8.34,1,0.0866,0.00128,0.000799,51.2,0.276,101.476,135.933,135.933,FALSE,0,Quedaste Abajo,Golpe Justo,1VrkFl4s4CSa5TiYE1Jpd1
43.7,7.99E+01,2,-4.652,1,0.0316,0.00268,0.0379,8.66,0.41,101.477,254.125,254.125,FALSE,0,Otro lugar - 2022 Remastered Version,NOVIEMBRE,2ytc68f7D27AxSyWiDulvF
41.4,9.41E+01,1,-5.966,0,0.0514,0.00186,0.791,23.9,0.286,101.54,160.26,160.26,FALSE,4,Circo del amor (Short version) - 2022 Remastered Version,NOVIEMBRE,4UNrQ2iuiNKKmrZakEA02y
73.1,7.78E+01,1,-8.33,1,0.0524,0.151,0,13.9,0.685,101.557,259.747,259.747,FALSE,0,Use Me,Dr. Charles G. Hayes,1jUiGjpqkOIdXbCknQ5JaH
40,4.91E+01,2,-6.689,1,0.028,0.543,9.69E-06,11.2,0.375,101.623,210.133,210.133,FALSE,1,Colorful - ITunes Live Session,Rocco DeLuca and The Burden,1UHDuenG1g2ZN8Uv6b8vcE
40.2,1.35E+01,2,-26.347,1,0.0494,0.988,0.884,6.45,0.365,101.703,99.387,99.387,FALSE,0,"Variations in D on a Minuet by Duport, K. 573 / Variation 8",Alfred Brendel,0n1uHeU1e3ccmExKk57L3F
43.8,7.81E+01,2,-4.793,1,0.0319,0.0018,0.0192,8.74,0.397,101.719,191.58,191.58,FALSE,2,Otro lugar (Short version) - 2022 Remastered Version,NOVIEMBRE,2fYjqaxPf4SIC4lVccrnZL
59.9,5.71E+01,7,-8.041,1,0.038,0.45,0,71.7,0.79,101.731,235.415,235.415,FALSE,0,Sprig (Live),Adam Ezra Group,575jb3IY13Fu47uceA22EL
84.1,2.91E+01,4,-12.919,1,0.4,0.624,0,26.9,0.869,101.747,111.72,111.72,FALSE,0,One Finger One Thumb,Kidzone,5ogKWt0oR4gg976zpbzw3S
59.6,3.27E+01,7,-15.088,0,0.0556,0.766,0.776,15.5,0.766,101.764,382.693,382.693,FALSE,0,Soul Time,Bobby Timmons,5eHZlYb0S4zolSyCdRNMTB
60.4,2.63E+01,8,-18.091,1,0.85,0.878,0,48.2,0.666,101.863,43.143,43.143,TRUE,0,Intro - Chelsea You're Alright (Live),Adam Ezra Group,5hZDuWOP6vehtPkDcQ0qQW
77.2,7.85E+01,8,-7.322,1,0.0304,0.00368,2.64E-05,10.3,0.771,101.92,243.589,243.589,FALSE,0,Remedy,Coral Thief,4R4sPXCp1wzR9pxF3z1q11
81.1,7.82E+01,1,-4.89,0,0.0481,0.578,0,11.1,0.941,101.95,312.187,312.187,FALSE,4,Sin Etiqueta,Paulo FG,5FdFg1Sa2PI8bhCJWt7zYJ
79.5,5.78E+01,1,-5.693,1,0.189,0.046,0,18.4,0.146,101.968,149.904,149.904,TRUE,0,Toss & Turn,BOM,5Fbh66IJAS2aew9x6A0f51
85.7,7.63E+01,4,-6.999,0,0.259,0.194,0,8.36,0.714,101.969,209.16,209.16,FALSE,0,La Calle,Orishas,4K7k2api5SDfVpik2T6nW8
75.1,7.68E+01,11,-8.042,0,0.0751,0.0501,0,21.3,0.534,101.991,150.588,150.588,TRUE,0,Run It Up,MixedByCrook,2BPfHAQWYIHGgYdvIZYGWN
72.5,2.80E+01,1,-11.235,1,0.13,0.653,0,10.3,0.0504,101.994,105.953,105.953,TRUE,0,Miker,WOK BANZ,5KA3TcfuanUDVnvG3cULKo
39.8,4.46E+01,9,-22.573,0,0.0482,0.926,0.975,19.3,0.0343,101.998,157.647,157.647,FALSE,0,Morning Solstice,Pink Noise Therapy,1FTzwQFEi71bDOFcO9zQgk
89.8,7.64E+01,11,-7.782,1,0.354,0.0106,0,8.39,0.598,101.999,122.353,122.353,TRUE,0,Player Shit,MixedByCrook,4G3MiBykFnCesVVBVDqXIx
68.8,4.14E+01,3,-12.381,0,0.0309,0.876,0.911,11.4,0.261,102.003,146.107,146.107,FALSE,0,Modalisa,Chilly Gonzales,792RmDjNgkC5Zk3LCsBD13
74.7,3.86E+01,10,-10.424,0,0.0272,0.231,0.0873,11.4,0.349,102.021,247.907,247.907,TRUE,1,All You Ask,Magnet,7JTFkiMpkR2opOWrkRhDdp
78,5.43E+01,7,-7.891,1,0.0524,0.00241,0.0278,15.5,0.279,102.025,141.176,141.176,TRUE,0,TOP OF MY GAME,Leon Cruise,7EOqGwC8vm9rX9H94J7pd4
91.7,7.78E+01,1,-8.855,1,0.394,0.0248,0,23.5,0.67,102.034,175.189,175.189,TRUE,7,Frontline,lil play,15JAOxhEqj7b04YhQ3R7Sy
84.9,2.75E+01,6,-15.728,0,0.694,0.414,0,7.76,0.376,102.053,128.546,128.546,TRUE,0,Reaching,JpThaRuler,2hduDNW71KhcozwGyjtXGA
77.9,6.62E+01,10,-7.828,0,0.186,0.521,0,10.2,0.433,102.065,268.928,268.928,TRUE,1,Slide,Dara5hunnid,0vmpZPTVDOkCdDK5Q1mNq3
70,8.96E+01,2,-2.276,1,0.191,0.108,0,45.3,0.817,102.065,200.307,200.307,FALSE,1,Save a Horse (Ride a Cowboy),Big & Rich,2M2pgZLQhI77jXyxjjrVZa
43.9,8.13E+01,0,-3.999,0,0.0801,0.162,0,24.1,0.7,102.104,280.776,280.776,FALSE,1,Llukura Loko Yosocanu,Poder del Tigre y Su Musical,5nsbfMBjI8pQQmNxlurvoY
17.4,1.34E+01,3,-29.031,1,0.0397,0.789,0.774,44.9,0.0358,102.167,214.948,214.948,FALSE,0,Aquamarine of Life,Ocean Sounds,6ei6Pw95u5ChebPqcG2q9I
26.8,1.92E+01,7,-22.383,0,0.0375,0.75,0.918,35.2,0.0353,102.209,180.873,180.873,FALSE,0,Sacred Coast,Ocean Waves For Sleep,6yqMRo8otGNwybpi1YycyR
58.7,6.77E+01,0,-6.5,1,0.0395,0.129,0,10.7,0.35,102.468,228.213,228.213,FALSE,0,Invisible Girl,Halcyon,6zu8T4jVYe7ha9KnMJLiVR
